"Num_Acc";"catr";"voie";"v1";"v2";"circ";"nbv";"vosp";"prof";"pr";"pr1";"plan";"lartpc";"larrout";"surf";"infra";"situ";"vma"
"202000000717";"3";"920";"0";"N/A";"2";"6";"0";"2";"0";"1";"2";;" -1";"3";"0";"2";"50"
"202000000718";"3";"154";"0";"N/A";"2";"4";"0";"1";"(1)";"(1)";"1";;" -1";"1";"0";"1";"50"
"202000000719";"3";"130";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";;" -1";"1";"0";"1";"50"
"202000000720";"3";"219";"0";"N/A";" -1";"2";"0";"1";"(1)";"(1)";"1";;" -1";"1";"0";"1";"50"
"202000000721";"3";"145";"0";"N/A";"2";"2";"1";"1";"(1)";"(1)";"1";;" -1";"1";"0";"1";"50"
"202000000722";"3";"VICTOR-HUGO (BD)";"0";"N/A";"2";"4";"1";"1";"0";"1";"1";;" -1";"1";"0";"1";"50"
"202000000723";"3";"34";"0";"N/A";"2";"2";"0";"1";"1";"1";"1";;" -1";"1";"9";"8";"20"
"202000000724";"3";"THEOPHILE SUEUR (BOULEVARD)";"0";"N/A";"3";"4";"0";"1";"0";"0";"1";;" -1";"1";"0";"1";"50"
"202000000725";"4";"N/A";"0";"N/A";"1";"1";"1";"1";"0";"0";"1";;" -1";"1";"0";"1";"50"
"202000000726";"3";"970";"0";"N/A";"1";"1";"0";"1";"0";"1";"3";;" -1";"1";"6";"8";"50"
"202000000727";"4";"CLICHY (AVENUE DE)";"0";"N/A";"3";"2";"0";"1";"0";"0";"1";;" -1";"1";"0";"1";"50"
"202000000728";"3";"PARIS (RUE DE)";"0";"N/A";"3";"2";"0";"1";"0";"1";"1";;" -1";"1";"5";"1";"50"
"202000000729";"3";"MICHELET (AVE) : DU 1 AU 103";"0";"N/A";"2";"0";"0";"1";"0";"1";"1";;" -1";"1";"0";"1";"50"
"202000000730";"3";"991";"0";"N/A";"3";"4";"0";"1";"0";"0";"1";;" -1";"1";"0";"5";"50"
"202000000731";"3";"102";"0";"N/A";" -1";"2";"0";"1";"0";"0";"1";;" -1";"1";"0";"1";"50"
"202000000732";"3";"11";"0";"B";"2";"2";"0";"1";"0";"0";"1";;" -1";"1";"0";"1";"50"
"202000000733";"4";"VICTOR HUGO (RUE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";;" -1";"2";"0";"1";"50"
"202000000734";"3";"133 a";"0";"A";"2";"2";"0";"2";"(1)";"(1)";"2";;" -1";"1";"0";"1";"50"
"202000000735";"3";"905";" -1";"N/A";"2";"2";"0";"1";"7";"800";"1";;" -1";"1";"0";"1";"70"
"202000000736";"3";"538";"0";"N/A";"2";"2";"0";"1";"6";"285";"1";;" -1";"1";"0";"1";"80"
"202000000737";"6";"N/A";"0";"A";"2";"2";"0";"1";"0";"0";"2";;" -1";"1";"9";"4";"50"
"202000000738";"3";"942";" -1";"N/A";"2";"2";"0";"1";"24";"950";"1";;" -1";"1";"0";"1";"70"
"202000000739";"3";"25";" -1";"N/A";"2";"2";"0";"1";"3";"300";"1";;" -1";"1";"5";"1";"50"
"202000000740";"2";"137";"0";"N/A";"3";"4";"0";"4";"21";"810";"3";;" -1";"1";"3";"8";"50"
"202000000741";"1";"75";"0";"N/A";"3";"4";"0";"2";"154";"692";"2";;" -1";"1";"0";"3";"130"
"202000000742";"1";"75";" -1";"N/A";"3";"4";"0";"3";"79";"100";"1";;" -1";"1";"0";"1";" -1"
"202000000743";"1";"77";" -1";"N/A";"3";"4";"0";"1";"96";"400";"1";;" -1";"1";"7";"1";"130"
"202000000744";"3";"1120";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";;" -1";"1";"0";"1";"50"
"202000000745";"3";"781";" -1";"N/A";"2";"2";"0";"1";"44";"220";"1";;" -1";"1";"0";"1";" -1"
"202000000746";"3";"27";" -1";"N/A";"2";"2";"0";"2";"5";"37";"1";;" -1";"1";"0";"1";"50"
"202000000747";"3";"230";"0";"N/A";"2";"2";"0";"1";"23";"715";"1";;" -1";"1";"0";"1";"80"
"202000000748";"3";"654";" -1";"N/A";"2";"2";"0";"1";"5";"250";"1";;" -1";"1";"0";"1";"80"
"202000000749";"3";"952";"0";"N/A";"3";"1";"0";"1";"6";"232";"1";;" -1";"1";"0";"1";"80"
"202000000750";"3";"773";"0";"N/A";"2";"2";"0";"1";"24";"900";"1";;" -1";"1";"2";"1";"80"
"202000000751";"3";"27";" -1";"N/A";"2";"2";"0";"1";"13";"900";"1";;" -1";"1";"0";"1";"50"
"202000000752";"3";"89";"0";"D";"2";"2";"0";"2";"10";"0";"2";;" -1";"1";"0";"3";"80"
"202000000753";"3";"34";"0";"D";"2";"2";"0";"1";"0";"700";"1";;" -1";"1";"0";"3";"80"
"202000000754";"3";"3";" -1";"N/A";"2";"2";"0";"2";"47";"600";"1";;" -1";"1";"0";"1";"80"
"202000000755";"4";"N/A";" -1";"N/A";"2";"2";"0";"4";"(1)";"(1)";"3";;" -1";"1";"0";"3";"50"
"202000000756";"3";"710";"0";"N/A";"2";"2";"0";"1";"71";"500";"2";;" -1";"1";"0";"3";"80"
"202000000757";"2";"12";" -1";"N/A";"3";"4";"0";"1";"73";"500";"1";;" -1";"1";"0";"1";"110"
"202000000758";"3";"1201";"0";"N/A";"2";"3";"0";"2";"18";"0";"1";;" -1";"2";"5";"1";"50"
"202000000759";"4";"0";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";;" -1";"1";"0";"3";"50"
"202000000760";"3";"EDOUARD VAILLANT DU 2/38.";"0";"N/A";"2";"2";"0";"1";"0";"1";"1";;" -1";"1";"0";"1";"50"
"202000000761";"3";"JEAN LOLIVE (AVENUE)(1/55 2/60)";"0";"N/A";"2";"4";"0";"1";"0";"0";"1";;" -1";"2";"0";"1";"50"
"202000000762";"4";"VICTOR HUGO (65/FIN . 62/FIN)";"0";"N/A";"2";"0";"0";"1";"0";"0";"1";;" -1";"2";"8";"1";"50"
"202000000763";"3";"JEAN LOLIVE (AVENUE)(55/73.62/86)";"0";"N/A";"3";"6";"1";"1";"0";"1";"1";;" -1";"2";"0";"1";"50"
"202000000764";"3";"JEAN LOLIVE (AVENUE)(137/FIN ET 134/FIN)";"0";"N/A";"4";"2";"0";"1";"0";"1";"1";;" -1";"1";"9";"1";"50"
"202000000765";"4";"CARTIER BRESSON DU 41/93.46/100";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";;" -1";"1";"0";"4";"50"
"202000000766";"3";"EDOUARD VAILLANT DU 1 A FIN.";"0";"N/A";"4";"2";"0";"1";"0";"1";"1";;" -1";"1";"0";"1";"50"
"202000000767";"4";"PRE ST GERVAIS (DU) (29/53 . 28/54)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";;" -1";"1";"0";"1";"50"
"202000000768";"3";"SEMARD (RUE PIERRE)";"0";"N/A";"2";"2";"0";"1";"0";"1";"1";;" -1";"1";"9";"1";"30"
"202000000769";"3";"MEHUL (1/37. 2/24)";"0";"N/A";"4";"2";"0";"1";"0";"1";"1";;" -1";"1";"0";"1";"50"
"202000000770";"3";"GENERAL LECLERC (AVENUE)(1/41 ET 2/76)";"0";"N/A";"1";"3";"3";"1";"0";"1";"3";;" -1";"1";"0";"6";"50"
"202000000771";"4";"GABRIELLE JOSSERAND";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";;" -1";"1";"9";"8";"50"
"202000000772";"3";"LUCIEN LEFRANC (QUAI)";"0";"N/A";"2";"0";"0";"1";"0";"1";"1";;" -1";"1";"0";"1";"50"
"202000000773";"3";"JEAN LOLIVE (AVENUE)(137/FIN ET 134/FIN)";"0";"N/A";"4";"7";"0";"1";"0";"1";"1";;" -1";"1";"5";"1";"50"
"202000000774";"3";"JEAN LOLIVE (AVENUE)(1/55 2/60)";"0";"N/A";"2";"4";"0";"1";"0";"1";"1";;" -1";"1";"0";"1";"50"
"202000000775";"3";"EDOUARD VAILLANT DU 1 A FIN.";"0";"N/A";"2";"4";"0";"1";"0";"1";"1";;" -1";"1";"0";"1";"50"
"202000000776";"3";"JEAN LOLIVE (AVENUE)(137/FIN ET 134/FIN)";"0";"N/A";"2";"2";"0";"1";"0";"1";"1";;" -1";"1";"0";"1";"30"
"202000000777";"3";"JEAN LOLIVE (AVENUE)(75/105.88/106)";"0";"N/A";"3";"2";"1";"1";"0";"1";"1";;" -1";"2";"0";"5";"50"
"202000000778";"3";"JEAN LOLIVE (AVENUE)(137/FIN ET 134/FIN)";"0";"N/A";"2";"6";"0";"1";"0";"1";"1";;" -1";"2";"0";"1";"50"
"202000000779";"3";"GENERAL LECLERC(AVE DU)89/FIN ET 122/FIN";"0";"N/A";"2";"4";"0";"1";"0";"1";"1";;" -1";"1";"0";"1";"50"
"202000000780";"4";"DELIZY (DU 23 A FIN ET DU 20 A FIN)";"0";"N/A";"3";"0";"0";"2";"0";"0";"1";;" -1";"1";"0";"5";"50"
"202000000781";"3";"COURTOIS";"0";"N/A";" -1";"2";"0";"2";"0";"1";"1";;" -1";"1";"0";"1";"50"
"202000000782";"3";"JEAN JAURES (AVENUE)(130 AU 172)";"0";"N/A";" -1";"2";"3";"1";"0";"1";"1";;" -1";"1";"0";"5";"50"
"202000000783";"4";"MAGENTA";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";;" -1";"1";"0";"1";"50"
"202000000784";"4";"VICTOR HUGO (65/FIN . 62/FIN)";"0";"N/A";" -1";"2";"0";"1";"0";"0";"1";;" -1";"1";"0";"1";"50"
"202000000785";"3";"JEAN LOLIVE (AVENUE)(137/FIN ET 134/FIN)";"0";"N/A";"1";"3";"0";"1";"0";"1";"1";;" -1";"2";"0";"1";"50"
"202000000786";"3";"GENERAL LECLERC(AVE DU)(43/87 ET 78/120)";"0";"N/A";"2";"2";"0";"2";"0";"1";"1";;" -1";"1";"0";"5";"50"
"202000000787";"4";"SCANDICCI";"0";"N/A";" -1";"1";"0";"1";"0";"0";"3";;" -1";"2";"0";"1";"50"
"202000000788";"4";"BERGES";"0";"N/A";"1";"0";"0";"1";"0";"0";"1";;" -1";"2";"0";"1";"50"
"202000000789";"3";"JEAN LOLIVE (AVENUE)(137/FIN ET 134/FIN)";"0";"N/A";"2";"6";"0";"1";"0";"1";"1";;" -1";"1";"0";"1";"50"
"202000000790";"3";"JULES AUFFRET (51/FIN ET 56/FIN)";"0";"N/A";"2";"2";"0";"1";"0";"1";"1";;" -1";"2";"0";"8";"50"
"202000000791";"3";"JEAN LOLIVE (AVENUE)(137/FIN ET 134/FIN)";"0";"N/A";"3";"1";"0";"2";"0";"1";"1";;" -1";"2";"1";"1";"50"
"202000000792";"3";"LAVOISIER";"0";"N/A";"2";"3";"0";"1";"0";"1";"1";;" -1";"1";"0";"1";"50"
"202000000793";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";;" -1";"1";"0";"1";"50"
"202000000794";"3";"GENERAL LECLERC(AVE DU)(43/87 ET 78/120)";"0";"N/A";"1";"3";"0";"1";"0";"1";"1";;" -1";"1";"5";"1";"50"
"202000000795";"4";"GABRIELLE JOSSERAND";"0";"N/A";"2";"0";"0";"1";"0";"0";"1";;" -1";"1";"0";"1";"50"
"202000000796";"3";"JEAN LOLIVE (AVENUE)(107/135 ET 108/132)";"0";"N/A";"3";"6";"1";"1";"0";"1";"1";;" -1";"1";"0";"1";"50"
"202000000797";"3";"20";"0";"N/A";"2";"4";"0";"1";"0";"1";"1";;" -1";"1";"8";"1";"50"
"202000000798";"3";"932";"0";"N/A";" -1";"4";"0";"1";"0";"1";"1";;" -1";"1";"0";"1";"50"
"202000000799";"3";"40";"0";"N/A";"3";"4";"0";"1";"0";"1";"1";;" -1";"1";"0";"1";"50"
"202000000800";"3";"115";"0";"N/A";"1";"1";"0";"1";"0";"1";"1";;" -1";"1";"0";"1";"50"
"202000000801";"3";"20";"0";"N/A";"2";"2";"0";"3";"0";"1";"1";;" -1";"1";"0";"1";"50"
"202000000802";"4";"N/A";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";;" -1";"1";"0";"1";"50"
"202000000803";"3";"27";"0";"N/A";"3";"4";"0";"1";"0";"1";"1";;" -1";"1";"0";"1";"50"
"202000000804";"3";"115";"0";"N/A";"1";"1";"1";"1";"0";"1";"1";;" -1";"1";"0";"5";"50"
"202000000805";"3";"115";"0";"N/A";" -1";"4";"0";"1";"0";"1";"1";;" -1";"1";"0";"1";"50"
"202000000806";"3";"933";"0";"N/A";"2";"2";"1";"1";"0";"1";"1";;" -1";"1";"0";"1";"50"
"202000000807";"3";"986";"0";"N/A";"1";"2";"0";"1";"0";"1";"1";;" -1";"1";"0";"1";"50"
"202000000808";"3";"932";"0";"N/A";"2";"2";"1";"1";"0";"1";"1";;" -1";"1";"0";"5";"50"
"202000000809";"3";"933";"0";"N/A";"3";"4";"2";"1";"0";"1";"1";;" -1";"1";"0";"1";"50"
"202000000810";"3";"115";"0";"N/A";"4";"6";"0";"1";"0";"1";"1";;" -1";"1";"5";"1";"50"
"202000000811";"3";"20";"0";"N/A";"2";"3";"0";"1";"0";"1";"1";;" -1";"1";"0";"3";"50"
"202000000812";"4";"N/A";"0";"N/A";"2";"1";"0";"1";"0";"0";"1";;" -1";"1";"0";"1";"30"
"202000000813";"3";"115";"0";"N/A";"3";"4";"0";"1";"0";"1";"1";;" -1";"2";"0";"1";"50"
"202000000814";"3";"933";"0";"N/A";"2";"2";"0";"1";"0";"1";"1";;" -1";"1";"5";"1";"50"
"202000000815";"3";"35";"2";"N/A";"2";"2";"0";"1";"0";"1";"1";;" -1";"1";"0";"1";"30"
"202000000816";"3";"933";"0";"N/A";"3";"6";"3";"1";"0";"1";"1";;" -1";"1";"0";"1";"50"
"202000000817";"3";"933";"0";"N/A";"3";"6";"3";"1";"0";"1";"1";;" -1";"2";"0";"1";"50"
"202000000818";"3";"986";"0";"N/A";"1";"2";"0";"1";"1";"1";"1";;" -1";"1";"0";"3";"50"
"202000000819";"3";"933";"0";"N/A";"1";"4";"3";"1";"0";"1";"3";;" -1";"1";"5";"1";"50"
"202000000820";"3";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"2";;" -1";"1";"0";"1";"50"
"202000000821";"4";"PIERRE SEMARD (avenue)";"0";"N/A";"2";"3";"0";"1";"0";"9";"1";;" -1";"1";"0";"1";"30"
"202000000822";"4";"NORMANDIE (RUE DE)";"0";"N/A";" -1";"2";"0";"1";"0";"0";"3";;" -1";"1";"9";"1";"50"
"202000000823";"3";"PLACE SAINT JUSTE";"0";"N/A";"1";"3";"0";"1";"0";"1";"2";;" -1";"1";"0";"1";"50"
"202000000824";"1";"8";" -1";"N/A";"3";"3";"0";"2";"191";"800";"3";;" -1";"2";"0";"1";"90"
"202000000825";"3";"30";" -1";"N/A";"2";"2";"0";"1";"19";"103";"1";;" -1";"1";"0";"1";"50"
"202000000826";"1";"Autoroute A31";"0";"N/A";"3";"6";"0";"1";"317";"100";"1";;" -1";"1";"0";"1";"110"
"202000000827";"2";"m'tsapere-Nationale 2 (route)";"0";"N/A";"2";"0";"0";"1";"1";"800";"1";;" -1";"1";"0";"1";"70"
"202000000828";"3";"17";"0";"D";"2";"2";"0";"1";"21";"500";"1";;" -1";"1";"0";"1";"80"
"202000000829";"4";"SALENGRO ROGER ( BOULEVARD)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";;" -1";"1";"0";"1";"50"
"202000000830";"4";"ARMORIQUE (BD D')";"0";"N/A";"3";"5";"0";"1";"0";"0";"1";;" -1";"1";"5";"1";"50"
"202000000831";"4";"GAILLARDIERE (CHEMIN DE LA)";"0";"N/A";"2";"1";"0";"3";"(1)";"(1)";"1";;" -1";"1";"0";"3";"50"
"202000000832";"3";"42";" -1";"N/A";"2";"2";"0";"1";"25";"194";"1";;" -1";"1";"2";"1";"50"
"202000000833";"3";"0017";"0";"N/A";"2";"2";"0";"1";"1";"750";"1";;" -1";"1";"0";"6";"50"
"202000000834";"4";"Place heder";"0";"N/A";"1";"2";"0";"1";"(1)";"(1)";"1";;" -1";"1";"9";"1";"50"
"202000000835";"2";"117";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";;" -1";"1";"0";"3";"60"
"202000000836";"3";"113";" -1";"N/A";"2";"4";"0";"3";"0";"0";"1";;" -1";"2";"0";"1";"90"
"202000000837";"3";"20";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"3";;" -1";"1";"0";"3";"80"
"202000000838";"3";"SAINT-DENIS (RUE DE)";"0";"N/A";"3";"4";"0";"1";"0";"1";"1";;" -1";"1";"9";"1";"50"
"202000000839";"3";"900";"0";"D";"2";"2";"0";"1";"(1)";"(1)";"1";;" -1";"1";"0";"1";"50"
"202000000840";"3";"3";"0";"N/A";"2";"2";"0";"1";"4";"200";"1";;" -1";"1";"0";"8";"80"
"202000000841";"3";"36";"0";"D";"2";"2";"0";"1";"5";"300";"1";;" -1";"1";"0";"8";"80"
"202000000842";"3";"MONTILLY (ROUTE DE)";"0";"N/A";"2";"2";"0";"1";"1";"670";"1";;" -1";"1";"0";"8";"80"
"202000000843";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"2";;" -1";"1";"0";"3";"80"
"202000000844";"4";"PUREE (RUE DE LA)";"0";"N/A";"1";"1";"0";"1";"0";"0";"2";;" -1";"1";"0";"3";"50"
"202000000845";"1";"7";"0";"N/A";" -1";"3";"0";"1";"274";"500";"1";;" -1";"1";"0";"1";"90"
"202000000846";"2";"5";" -1";"N/A";"2";"2";"0";"1";"26";"300";"1";;" -1";"1";"0";"1";"70"
"202000000847";"4";"ZONE COLLERY I ";"0";"N/A";"2";"1";"0";"1";"(1)";"(1)";"1";;" -1";"1";"0";"1";"50"
"202000000848";"2";"0001";"0";"N/A";"1";"1";"0";"1";"3";"0";"3";;" -1";"1";"0";"1";"50"
"202000000849";"4";"AUBAREDE (CHEMIN DE L')";"0";"N/A";"2";"2";"0";"1";"1";"0";"3";;" -1";"1";"0";"1";"50"
"202000000850";"4";"N/A";"0";"N/A";" -1";"0";"0";"1";"0";"0";"1";;" -1";"1";"0";"1";"30"
"202000000851";"4";"N/A";" -1";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";;" -1";"1";"6";"1";"30"
"202000000852";"4";"PATINIERE (AVENUE DE LA)";"0";"N/A";"2";"3";"1";"1";"0";"0";"3";;" -1";"1";"0";"1";"50"
"202000000853";"3";"PLACE ESCADRILLE N. NIEMEN";"0";"N/A";"1";"2";"0";"1";"0";"1";"2";;" -1";"1";"5";"1";"50"
"202000000854";"3";"0001";"0";"N/A";"3";"2";"0";"1";"2";"200";"1";;" -1";"1";"5";"1";"50"
"202000000855";"4";"Avenue des flamboyants";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";;" -1";"1";"0";"1";"50"
"202000000856";"3";"928";"0";"N/A";"2";"4";"1";"1";"0";"1";"1";;" -1";"2";"0";"5";"50"
"202000000857";"3";"914";"0";"N/A";"3";"2";"0";"1";"0";"1";"1";;" -1";"1";"5";"1";"50"
"202000000858";"3";"926";" -1";"N/A";"2";"2";"0";"1";"1";"671";"1";;" -1";"1";"0";"1";"50"
"202000000859";"3";"50";" -1";"N/A";"2";" -1";" -1";"1";"20";"8";"1";;" -1";"1";"0";"1";"50"
"202000000860";"3";"32";" -1";"N/A";"2";" -1";" -1";"1";"42";"153";"1";;" -1";"1";"0";"1";"50"
"202000000861";"4";"NC";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";;" -1";"1";"0";"1";"50"
"202000000862";"3";"986";"0";"N/A";"1";"2";"3";"1";"0";"1";"2";;" -1";"1";" -1";"6";"50"
"202000000863";"1";"AUTOROUTE A6";"0";"N/A";"2";"6";"0";"1";"20";"0";"1";;" -1";"1";"0";"1";"70"
"202000000864";"3";"RTE NATIONALE PONT DE CRAU";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";;" -1";"2";"0";"1";"70"
"202000000865";"4";"ROSIERS(DES) :N° 1 AU 59";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";;" -1";"2";"0";"1";"50"
"202000000866";"4";"728";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";;" -1";"1";"5";"1";"50"
"202000000867";"3";"15";"0";"N/A";"2";"2";"0";"2";"2";"500";"1";;" -1";"2";"0";"1";"80"
"202000000868";"4";"N/A";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";;" -1";"2";"0";"1";"50"
"202000000869";"4";"N/A";"0";"N/A";"1";"2";"0";"1";"0";"0";"1";;" -1";"2";"0";"1";"30"
"202000000870";"4";"vahibe-Vietnam (rue)";"0";"N/A";"2";"0";"0";"1";"0";"0";"1";;" -1";"1";"0";"1";"50"
"202000000871";"4";"mamoudzou centre-Haladi Selemani ( rue )";"0";"N/A";"2";"0";"0";"1";"0";"0";"1";;" -1";"1";"0";"1";"50"
"202000000872";"3";"83";" -1";"N/A";"1";"1";"0";"2";"21";"100";"3";;" -1";"1";"3";"1";"70"
"202000000873";"4";"N/A";" -1";"N/A";"2";" -1";" -1";"1";"(1)";"(1)";"1";;" -1";"2";"0";"1";"50"
"202000000874";"2";"tsoundzou-SIM ( rue de la )";"0";"N/A";"2";"0";"0";"2";"6";"430";"1";;" -1";"1";"0";"1";"50"
"202000000875";"2";"m'tsapere-Nationale 2 (route)";"0";"N/A";"2";"0";"0";"1";"0";"0";"1";;" -1";"1";"0";"1";"50"
"202000000876";"2";"passamanty-Rassini (ruelle)";"0";"N/A";"2";"0";"0";"1";"0";"0";"1";;" -1";"1";"0";"1";"50"
"202000000877";"4";"kaweni-SPPM ( rue de la )";"0";"N/A";"2";"0";"0";"1";"0";"0";"1";;" -1";"1";"0";"1";"50"
"202000000878";"4";"passamanty-Rassini (ruelle)";"0";"N/A";"2";"0";"0";"1";"0";"0";"1";;" -1";"1";"0";"1";"50"
"202000000879";"2";"m'tsapere-M'tsapéré- M'tsangani ( rue )";"0";"N/A";"2";"0";"0";"1";"0";"0";"1";;" -1";"1";"0";"1";"50"
"202000000880";"2";"kaweni-Poste ( rue de la )";"0";"N/A";"2";"0";"0";"1";"1";"721";"1";;" -1";"1";"0";"1";"50"
"202000000881";"2";"kaweni-Mangrove ( rue de la )";"0";"N/A";"2";"0";"0";"1";"0";"780";"1";;" -1";"1";"0";"1";"50"
"202000000882";"1";"Autoroute A30";"0";"N/A";"3";"4";"0";"1";"9";"600";"1";;" -1";"1";"2";"1";"90"
"202000000883";"4";"N/A";"0";"N/A";"1";"2";"1";"1";"0";"0";"1";;" -1";"1";" -1";"5";"15"
"202000000884";"4";"PLACE SAINT LAZARE";"0";"N/A";"1";"1";"0";"1";"0";"9";"1";;" -1";"1";"0";"1";"30"
"202000000885";"3";"D6015";"0";"N/A";"2";"3";"0";"2";"70";"559";"1";;" -1";"2";"0";"1";"70"
"202000000886";"2";"RN6 PROVINCE / RN104 INT";"0";"N/A";"1";"3";"0";"1";"29";"879";"1";;" -1";"1";"0";"3";"90"
"202000000887";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";;" -1";"9";"9";"1";"50"
"202000000888";"4";"N/A";"0";"N/A";"1";"2";"1";"1";"0";"0";"1";;" -1";"1";" -1";"5";"30"
"202000000889";"3";"96";"0";"N/A";"2";"2";"0";"1";"22";"545";"1";;" -1";"2";"0";"1";"80"
"202000000890";"3";"7";"0";"N/A";"3";"6";"0";"1";"0";"0";"1";;" -1";"1";"0";"1";"50"
"202000000891";"9";"N/A";"0";"N/A";"2";"2";"1";"1";"(1)";"(1)";"3";;" -1";"1";"2";"5";" -1"
"202000000892";"3";"ROOSEVELT FRANKLIN AVENUE";"0";"N/A";"3";"4";"2";"1";"18";"950";"1";;" -1";"1";"5";"1";"50"
"202000000893";"4";"N/A";"0";"N/A";"1";"2";"0";"1";"(1)";"(1)";"2";;" -1";"2";"0";"1";"50"
"202000000894";"3";"OUSSEKINE (R MALIK)";"0";"N/A";"3";"3";"0";"1";"14";"28";"2";;" -1";"2";"0";"3";"50"
"202000000895";"3";"166E2";"0";"N/A";"2";"2";"0";"1";"32";"465";"1";;" -1";"2";"0";"3";"70"
"202000000896";"4";"N/A";"0";"N/A";"3";"2";"0";"1";"(1)";"(1)";"1";;" -1";"2";"6";"1";"50"
"202000000897";"4";"N/A";"0";"N/A";"3";"2";"0";"1";"(1)";"(1)";"1";;" -1";"1";"0";"1";"50"
"202000000898";"4";"MONT-ROND (RUE DU)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";;" -1";"1";"5";"1";"50"
"202000000899";"3";"991";"0";"N/A";"3";"2";"2";"1";"30";"140";"1";;" -1";"2";"5";"1";"50"
"202000000900";"4";"ROSELIERE CHEMIN DE LA";"0";"N/A";"2";"2";"3";"1";"(1)";"(1)";"1";;" -1";"1";"4";"1";"30"
"202000000901";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";;" -1";"1";"0";"1";"30"
"202000000902";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";;" -1";"1";"0";"1";"50"
"202000000903";"3";"992";"0";"N/A";"1";"2";"0";"1";"0";"0";"1";;" -1";"1";"0";"1";"50"
"202000000904";"3";"355";" -1";"N/A";"2";" -1";"0";"3";"1";"200";"2";;" -1";"1";"0";"3";"70"
"202000000905";"4";"DEMIDOFF (RUE)";"0";"N/A";"2";"4";"2";"1";"(1)";"(1)";"1";;" -1";"2";"0";"1";"50"
"202000000906";"4";"BELLOT";" -1";"N/A";"2";"2";" -1";"1";"(1)";"(1)";"1";;" -1";"1";"0";"1";"30"
"202000000907";"4";"BOIS AU COQ (AVENUE)";"0";"N/A";"3";"4";"0";"1";"(1)";"(1)";"1";;" -1";"1";"0";"1";"50"
"202000000908";"4";"HUIT MAI 1945 (AVENUE DU)";" -1";"N/A";"3";"1";" -1";"1";"(1)";"(1)";"1";;" -1";"3";"0";"1";"50"
"202000000909";"4";"AUGUSTE RISPAL";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";;" -1";"2";"0";"1";"50"
"202000000910";"2";"1";"0";"N/A";"3";"2";"0";"1";"100";"0";"1";;" -1";"1";"0";"1";"50"
"202000000911";"4";"PIQUEMAL( PLACE)";"0";"N/A";"2";"1";"0";"1";"0";"0";"1";;" -1";"2";"0";"1";"50"
"202000000912";"9";"PASTEUR (AVENUE)";"0";"N/A";" -1";"1";"0";"1";"0";"1";"1";;" -1";"2";"0";"8";"20"
"202000000913";"4";"FUSILLES-F.N.D (AVENUE DES)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";;" -1";"1";"5";"1";"50"
"202000000914";"4";"CHAUDRIER   RUE";"0";"N/A";"2";"0";"0";"1";"0";"0";"1";;" -1";"1";"0";"1";"30"
"202000000915";"3";"31";"0";"N/A";"3";"2";"0";"1";"70";"137";"1";;" -1";"2";"5";"1";"50"
"202000000916";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";;" -1";"1";"0";"1";"50"
"202000000917";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";;" -1";"1";"0";"1";"50"
"202000000918";"4";"N/A";"0";"N/A";"2";"4";"1";"2";"0";"0";"2";;" -1";"2";" -1";"5";"30"
"202000000919";"4";"N/A";"0";"N/A";"2";"4";"0";"1";"0";"0";"1";;" -1";"1";"0";"1";"50"
"202000000920";"4";"N/A";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";;" -1";"2";"0";"1";"50"
"202000000921";"4";"N/A";"0";"N/A";"2";"3";"1";"1";"0";"0";"1";;" -1";"1";" -1";"5";"50"
"202000000922";"4";"N/A";"0";"N/A";"3";"2";"0";"1";"0";"0";"1";;" -1";"1";"0";"1";"50"
